,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
707,False,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,"[35, 80, 9648]",546554,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",59.375,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,Knives Out,False,7.9,9666
708,False,/MmDgXMjZhD7rSH74mPrQj3uZaI.jpg,"[18, 10749, 80]",536743,en,Queen & Slim,"While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",12.963,/qfIJOmsiBcum6EGosiy5gTF6ihk.jpg,2019-11-27,Queen & Slim,False,7.1,554
709,False,/6xIZ4GCZ5Dhjv8tYU88ZbZ4PwxQ.jpg,"[80, 18, 37, 53]",501395,en,True History of the Kelly Gang,"Set against the badlands of Australia where the English rule with a bloody fist and the Irish endure, Ned Kelly discovers he comes from a line of Irish rebels — an uncompromising army of cross dressing bandits immortalised for terrorising their oppressors back in Ireland. Fuelled by the unfair arrest of his mother, Kelly recruits a wild bunch of warriors to plot one of the most audacious attacks of anarchy and rebellion the country has ever seen.",10.034,/eVyESHnWiTY1el8DEWbYMVW3K5k.jpg,2019-11-23,True History of the Kelly Gang,False,5.9,243
710,False,/ne4QPHn56Z1vxk6iKJKvDnmNI9Y.jpg,"[80, 28, 18, 53]",611914,en,The Courier,"This intense action-thriller unfolds in real time as two embattled souls fight for their lives. Gary Oldman stars as a vicious crime boss out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.",21.94,/cmC7bJZ5sCzx9ZsrlXOrYJfYtLc.jpg,2019-11-22,The Courier,False,6.0,462
711,False,/4ZSlTfkHtgTTupCaLbseXQQzZha.jpg,"[18, 53]",552178,en,Dark Waters,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",22.274,/yV6edeSb1ykiNpJ1ekRz8GPhENr.jpg,2019-11-22,Dark Waters,False,7.5,1703
712,False,/uBZQOYZLIU9dBmd62fdzBAoropu.jpg,"[28, 12, 16, 18]",704264,en,Primal: Tales of Savagery,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",13.267,/9NBBkdxH0TjQEBSN2AzeE1sgsF9.jpg,2019-11-21,Primal: Tales of Savagery,False,8.4,251
713,False,/YZMpzCAQ8Ljnq2XOWkWOasexsw.jpg,"[35, 10749]",611207,en,The Knight Before Christmas,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,21.217,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,2019-11-21,The Knight Before Christmas,False,6.5,970
714,False,/AoSZyb37ljMAxw0RdeQEBHKtgcc.jpg,"[10751, 16, 12, 35, 14]",330457,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",89.434,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,2019-11-20,Frozen II,False,7.3,8547
715,False,/jQ06O9JAFN0VfDS4ezE09pfoj2h.jpg,"[10749, 18]",533444,en,Waves,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,13.94,/3xbjL0z8iH8e8L3USyeKGQrBfuZ.jpg,2019-11-15,Waves,False,7.4,482
716,False,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,"[35, 80]",522627,en,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",27.841,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,2019-11-14,The Gentlemen,False,7.7,4557
717,False,/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg,"[28, 12, 35, 878]",458897,en,Charlie's Angels,"When a systems engineer blows the whistle on a dangerous technology, Charlie's Angels from across the globe are called into action, putting their lives on the line to protect society.",30.41,/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019-11-14,Charlie's Angels,False,6.5,2580
718,False,/ydmZIafp66mHABs3QJDwvjRgZfE.jpg,"[18, 28, 36]",359724,en,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",106.124,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,2019-11-13,Ford v Ferrari,False,8.0,6231
719,False,/Amp8FamnKw8jUFptKHOXRL4VseU.jpg,[99],576712,en,Everybody’s Everything,"The story of artist Lil Peep from his birth in Long Island and meteoric rise as a genre blending pop star & style icon, to his death due to an accidental opioid overdose in Arizona at just 21 years of age.",5.102,/wbMkjkNX8VylPVLmQ2Dp6i5iayY.jpg,2019-11-12,Everybody’s Everything,False,8.6,244
720,False,/hX0IzT0N6LL0O75HroKW7dmQUPb.jpg,"[16, 18, 10751]",574093,en,Float,"A father discovers that his son floats, which makes him different from other kids.  To keep them both safe from the judgement of the world, Dad hides, covers, and grounds him. But when his son's ability becomes public, Dad must decide whether to run and hide or to accept his son as he is.",5.541,/mgwObpU1NCXfPqF7ZaTpi80mxsF.jpg,2019-11-12,Float,False,7.3,219
721,False,/eXlfDtIi7UvxKoUi9a8oxHDAYej.jpg,"[10751, 10749, 35]",512895,en,Lady and the Tramp,"The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.",19.999,/8wBEye516IKul9sW7JKGcFXVGfV.jpg,2019-11-12,Lady and the Tramp,False,7.3,1353
722,False,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,"[10751, 35, 14]",454467,en,Noelle,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",21.63,/2zHGNWo4vrAzB5ZqQC0e3p4A2lp.jpg,2019-11-12,Noelle,False,6.7,514
723,False,/jbLhPErePs1MRwht2FvQTA9Lcc0.jpg,[27],622420,en,The Jack in the Box,"When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason to believe the creepy clown doll within has a life of it's own.",20.508,/vDlWN81KSiOfffHlzbAgZJF8Keq.jpg,2019-11-09,The Jack in the Box,False,6.0,262
724,False,/kmMkArAXmX852x74FT0Cj9fidHs.jpg,"[18, 53]",585759,en,The Coldest Game,"Warsaw, Poland, during the Cuban Missile Crisis, 1962. Josh Mansky, a troubled math genius and former US chess champion, is recruited to hold a dangerous public match against the Soviet champion, while playing the deadly game of espionage hidden in the darkest shadows of a hostile territory.",9.47,/7YRO2Jamqb6ck5vJqrwWgMFWuPW.jpg,2019-11-08,The Coldest Game,False,6.2,247
725,False,/5ukCAyXdRYmQEZ3CbSD695Y70Zz.jpg,"[10751, 35]",554241,en,Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,19.152,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,2019-11-08,Playing with Fire,False,6.8,575
726,False,/5n2jz145P1CRdPfA296MmEZF1sQ.jpg,[18],512263,en,Honey Boy,"The story of a child star attempting to mend his relationship with his law-breaking, alcohol-abusing father over the course of a decade, loosely based on Shia LaBeouf’s life.",11.892,/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg,2019-11-08,Honey Boy,False,7.1,552
727,False,/esbAmV6KtabDibldf3PZWddlT4O.jpg,[80],511322,en,The Good Liar,"Career con man Roy sets his sights on his latest mark: recently widowed Betty, worth millions. And he means to take it all. But as the two draw closer, what should have been another simple swindle takes on the ultimate stakes.",16.467,/6kmxXfg3aSWrzUlEPt2L0YD4jz9.jpg,2019-11-08,The Good Liar,False,6.7,914
728,False,/2u1YG0pgm5bIOXO2OVWLNdMl23f.jpg,"[16, 10751, 12, 35, 14]",508965,en,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",55.143,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.3,3173
729,False,/xcwmDItb2On573HyPiODgVvtoAh.jpg,"[10749, 35]",295151,en,Let It Snow,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.",20.203,/rEVu3E1OhMPJeCAn9a6QLyVhZDj.jpg,2019-11-08,Let It Snow,False,6.1,1043
730,False,/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,"[35, 10749]",549053,en,Last Christmas,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",44.002,/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,2019-11-07,Last Christmas,False,7.2,1984
731,False,/udMUwcH9UBxwjvpRD3f0ExEJq89.jpg,[35],520900,en,The Personal History of David Copperfield,"A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity.",11.194,/tmIUa34wtB28eMUtve6mYkYjPAu.jpg,2019-11-07,The Personal History of David Copperfield,False,6.5,373
732,False,/t2Po4BVdG3UmlfOACo9US1zjumr.jpg,"[10749, 35]",531438,en,Holiday in the Wild,"When her husband abruptly ends their marriage, empty nester Kate embarks on a solo second honeymoon in Africa, finding purpose and potential romance.",13.21,/kDXMzBpiUJld5zLnSqDmGln3XuM.jpg,2019-11-06,Holiday in the Wild,False,6.5,466
733,False,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,"[10752, 36, 28, 18, 12]",522162,en,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",31.774,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,Midway,False,7.2,2025
734,False,/1NeA92Pk1eCHpU3LnWo8zvsks0V.jpg,"[12, 18, 10749]",514921,en,The Aeronauts,"In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",15.489,/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg,2019-11-04,The Aeronauts,False,6.8,910
735,False,/rhklsYtIITDOdFSmhx2fIH9m9Vn.jpg,"[18, 9648, 10749, 53]",513409,en,Earthquake Bird,"Tokyo, Japan, 1989. Lucy Fly, a foreigner who works as a translator, begins a passionate relationship with Teiji, a mysterious man obsessed with photography.",8.8,/oyKnosHXQ7kkhlGwqsWOvn4RgKR.jpg,2019-11-01,Earthquake Bird,False,5.8,368
736,False,/rStbi6Sm1JWk4S3pCqULUY7GMDB.jpg,"[18, 36]",506528,en,Harriet,"The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes. Her courage, ingenuity and tenacity freed hundreds of slaves and changed the course of history.",19.19,/bNmuY9vOx1AEh3G8G1IUppFKAgj.jpg,2019-11-01,Harriet,False,7.3,640
737,False,/cdSNdPIoj6ZJjwoBxAtvvXzY9be.jpg,"[18, 878]",504585,en,Little Joe,"Alice, a single mother who is more dedicated to her work as a genetic engineer than to her teenage son Joe, develops a new variety of flower that is supposed to have the ability to make its owner happy thanks to its special chemical properties.",6.598,/q4VMyavCoXxN9U8AONE2YryQDVz.jpg,2019-11-01,Little Joe,False,5.8,202
738,False,/8qbpFixlUbsyZjQhQbsFrnLmJSw.jpg,"[80, 18, 36]",398978,en,The Irishman,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",26.095,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,2019-11-01,The Irishman,False,7.6,5726
739,False,/xMHeU84wLQ9uH9acJ0oPgdii9wO.jpg,"[18, 53]",504562,en,Motherless Brooklyn,"New York City, 1957. Lionel Essrog, a private detective living with Tourette syndrome, tries to solve the murder of his mentor and best friend, armed only with vague clues and the strength of his obsessive mind.",15.116,/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg,2019-10-31,Motherless Brooklyn,False,6.7,1217
740,False,/ap6Zc5NDOfbZaMhkRDyghbGeLf0.jpg,"[27, 53, 14]",501170,en,Doctor Sleep,"Still irrevocably scarred by the trauma he endured as a child at the Overlook, Dan Torrance has fought to find some semblance of peace. But that peace is shattered when he encounters Abra, a courageous teenager with her own powerful extrasensory gift, known as the 'shine'. Instinctively recognising that Dan shares her power, Abra has sought him out, desperate for his help against the merciless Rose the Hat and her followers.",36.272,/p69QzIBbN06aTYqRRiCOY1emNBh.jpg,2019-10-30,Doctor Sleep,False,7.2,3584
741,False,/lI2AHx0QQrNnEkUqUG01QHUdLDW.jpg,"[16, 14, 12, 28, 10751]",638507,en,How to Train Your Dragon: Homecoming,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",36.988,/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,2019-10-25,How to Train Your Dragon: Homecoming,False,8.1,746
742,False,/rXpyc9xmuGZ5HJ4o5rr1AnxS8Fp.jpg,"[27, 53]",580630,en,Girl on the Third Floor,"Don Koch tries to renovate a rundown mansion with a sordid history for his growing family, only to learn that the house has other plans.",7.732,/qeEptluyFULHQLRFnVPKgp8ecLb.jpg,2019-10-25,Girl on the Third Floor,False,5.2,243
743,False,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,"[18, 28, 53]",578189,en,Black and Blue,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",27.654,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,2019-10-25,Black and Blue,False,6.8,697
744,False,/meEuc9El2efDGZMARPjd4u4qHhd.jpg,"[53, 18, 9648, 27]",560362,en,Rattlesnake,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.",11.636,/cEr3S3Atr4eRlHmMOA1GvaX0f4p.jpg,2019-10-25,Rattlesnake,False,5.2,378
745,False,/pSalYrTl7E5vLKpmpHh8tq2vcFH.jpg,"[53, 18, 36]",509598,en,Mr. Jones,"In 1933, Welsh journalist Gareth Jones travels to Ukraine, where he experiences the horrors of a famine. Everywhere he goes he meets henchmen of the Soviet secret service who are determined to prevent news about the catastrophe from getting out. Stalin’s forced collectivisation of agriculture has resulted in misery and ruin—the policy is tantamount to mass murder.",9.831,/vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,2019-10-25,Mr. Jones,False,6.7,273
